om,yr,mo,dy,date,time,ts,tz,st,slat,slon,elat,elon
620488,2021,8,29,8/29/2021,17:33:00,8/29/21 17:33:00,3,LA,30.2112,-89.7729,30.2298,-89.8525
620489,2021,8,29,8/29/2021,17:59:00,8/29/21 17:59:00,3,MS,30.2061,-89.5074,30.3211,-89.6238
620490,2021,8,29,8/29/2021,19:56:00,8/29/21 19:56:00,3,LA,30.2197,-89.7942,30.232,-89.7977
620491,2021,8,29,8/29/2021,21:11:00,8/29/21 21:11:00,3,MS,30.2664,-89.3864,30.3108,-89.4086
620492,2021,8,29,8/29/2021,21:15:00,8/29/21 21:15:00,3,MS,30.2955,-89.3658,30.3244,-89.4006
620493,2021,8,29,8/29/2021,21:37:00,8/29/21 21:37:00,3,MS,30.3081,-89.2822,30.3145,-89.2864
620494,2021,8,30,8/30/2021,3:18:00,8/30/21 3:18:00,3,MS,30.3973,-88.9332,30.3989,-88.9354
620495,2021,8,30,8/30/2021,4:55:00,8/30/21 4:55:00,3,MS,30.3966,-88.8788,30.4042,-88.8786
620496,2021,8,30,8/30/2021,6:44:00,8/30/21 6:44:00,3,MS,30.3868,-89.0565,30.382,-89.0632
620497,2021,8,30,8/30/2021,6:49:00,8/30/21 6:49:00,3,MS,30.391,-89.0061,30.4051,-88.9999
620498,2021,8,30,8/30/2021,6:50:00,8/30/21 6:50:00,3,MS,30.3971,-88.9928,30.4431,-88.9693
620499,2021,8,30,8/30/2021,6:56:00,8/30/21 6:56:00,3,MS,30.3974,-88.9737,30.4119,-88.9792
620500,2021,8,30,8/30/2021,8:37:00,8/30/21 8:37:00,3,MS,30.3499,-88.5583,30.4855,-88.4912
620501,2021,8,30,8/30/2021,11:20:00,8/30/21 11:20:00,3,AL,30.7951,-88.0731,30.9212,-87.9919
620502,2021,8,30,8/30/2021,12:25:00,8/30/21 12:25:00,3,AL,31.4064,-87.7922,31.457,-87.7896
620503,2021,8,30,8/30/2021,13:02:00,8/30/21 13:02:00,3,AL,31.7266,-85.9109,31.7675,-85.8906
620504,2021,8,30,8/30/2021,14:45:00,8/30/21 14:45:00,3,AL,32.3979,-85.5981,32.4033,-85.5932
620505,2021,8,31,8/31/2021,14:59:00,8/31/21 14:59:00,3,AL,31.1999,-85.4894,31.2078,-85.4776
620506,2021,8,31,8/31/2021,16:34:00,8/31/21 16:34:00,3,VA,37.0808,-80.5188,37.1082,-80.521
620507,2021,8,31,8/31/2021,16:59:00,8/31/21 16:59:00,3,VA,37.1974,-80.4376,37.2004,-80.4362
620508,2021,8,31,8/31/2021,17:14:00,8/31/21 17:14:00,3,AL,31.3194,-85.5045,31.3239,-85.4949
620509,2021,8,31,8/31/2021,17:34:00,8/31/21 17:34:00,3,AL,31.1884,-85.614,31.2107,-85.5854
620510,2021,9,1,9/1/2021,12:01:00,9/1/21 12:01:00,3,MD,38.85,-76.596,39.001,-76.509
620511,2021,9,1,9/1/2021,12:48:00,9/1/21 12:48:00,3,MD,39.197,-76.442,39.285,-76.388
620512,2021,9,1,9/1/2021,14:15:00,9/1/21 14:15:00,3,PA,39.77,-75.97,39.85,-75.93
620513,2021,9,1,9/1/2021,14:45:00,9/1/21 14:45:00,3,MD,38.67,-75.86,38.62,-75.89
620514,2021,9,1,9/1/2021,15:35:00,9/1/21 15:35:00,3,PA,40.107,-75.238,40.21,-75.158
620515,2021,9,1,9/1/2021,15:59:00,9/1/21 15:59:00,3,PA,40.27,-75.11,40.327,-75.077
620516,2021,9,1,9/1/2021,16:10:00,9/1/21 16:10:00,3,NJ,39.6769,-75.25,39.82,-75.11
620517,2021,9,1,9/1/2021,16:30:00,9/1/21 16:30:00,3,PA,40.3,-74.94,40.316,-74.918
620518,2021,9,1,9/1/2021,16:59:00,9/1/21 16:59:00,3,NJ,40.06,-74.89,40.0953,-74.8577
620518,2021,9,1,9/1/2021,16:59:00,9/1/21 16:59:00,3,NJ,40.06,-74.89,40.0815,-74.8695
620518,2021,9,1,9/1/2021,17:03:00,9/1/21 17:03:00,3,PA,40.0816,-74.8695,40.0953,-74.8577
620519,2021,9,1,9/1/2021,17:32:00,9/1/21 17:32:00,3,NJ,40.31,-74.67,40.34,-74.64
620520,2021,9,1,9/1/2021,23:30:00,9/1/21 23:30:00,3,MA,41.7413,-70.2135,41.7427,-70.2134
620521,2021,9,2,9/2/2021,18:28:00,9/2/21 18:28:00,3,UT,40.8575,-111.9304,40.8746,-111.8982
620522,2021,9,7,9/7/2021,17:45:00,9/7/21 17:45:00,3,MI,41.8982,-84.6931,41.8929,-84.5897
620523,2021,9,8,9/8/2021,15:32:00,9/8/21 15:32:00,3,PA,40.7586,-77.0062,40.7507,-76.9959
620524,2021,9,8,9/8/2021,15:35:00,9/8/21 15:35:00,3,PA,40.7529,-76.9131,40.7561,-76.8878
620525,2021,9,8,9/8/2021,19:08:00,9/8/21 19:08:00,3,FL,30.1599,-84.4497,30.1775,-84.4629
620526,2021,9,9,9/9/2021,2:10:00,9/9/21 2:10:00,3,CT,41.75,-72.299,41.757,-72.288
620527,2021,9,9,9/9/2021,17:58:00,9/9/21 17:58:00,3,CA,34.5203,-117.7595,34.5059,-117.7334
620528,2021,9,12,9/12/2021,22:57:00,9/12/21 22:57:00,3,NY,42.67,-77.64,42.66,-77.61
620529,2021,9,17,9/17/2021,1:34:00,9/17/21 1:34:00,3,MN,44.4824,-93.952,44.496,-93.9259
620530,2021,9,17,9/17/2021,2:00:00,9/17/21 2:00:00,3,MN,44.7507,-93.383,44.7548,-93.3406
620531,2021,9,17,9/17/2021,2:08:00,9/17/21 2:08:00,3,MN,44.7388,-93.2146,44.7415,-93.1986
620532,2021,9,17,9/17/2021,2:08:00,9/17/21 2:08:00,3,MN,44.7906,-93.2434,44.7987,-93.2259
620533,2021,9,18,9/18/2021,16:24:00,9/18/21 16:24:00,3,FL,29.43,-82.12,29.43,-82.12
620534,2021,9,20,9/20/2021,15:47:00,9/20/21 15:47:00,3,MN,44.0331,-92.2261,44.075,-92.1281
620535,2021,9,20,9/20/2021,16:56:00,9/20/21 16:56:00,3,WI,44.423,-91.4507,44.5185,-91.3424
620536,2021,9,22,9/22/2021,16:20:00,9/22/21 16:20:00,3,PA,41.3625,-80.1151,41.3655,-80.112
620537,2021,9,27,9/27/2021,20:06:00,9/27/21 20:06:00,3,WA,45.7804,-122.5982,45.8105,-122.5229
620538,2021,10,3,10/3/2021,13:47:00,10/3/21 13:47:00,3,IN,41.72,-86.47,41.72,-86.47
620539,2021,10,3,10/3/2021,14:26:00,10/3/21 14:26:00,3,IL,40.9199,-88.028,40.9184,-88.0272
620540,2021,10,3,10/3/2021,15:36:00,10/3/21 15:36:00,3,TN,36.1625,-86.5594,36.1917,-86.5326
620541,2021,10,3,10/3/2021,16:19:00,10/3/21 16:19:00,3,MI,42.7826,-83.5149,42.7829,-83.5
620542,2021,10,6,10/6/2021,16:59:00,10/6/21 16:59:00,3,TN,36.0135,-85.0337,36.0277,-85.0326
620543,2021,10,9,10/9/2021,15:12:00,10/9/21 15:12:00,3,SD,45.14,-98.4,45.15,-98.38
620544,2021,10,9,10/9/2021,16:12:00,10/9/21 16:12:00,3,SD,45.6,-97.88,45.6,-97.88
620545,2021,10,9,10/9/2021,16:31:00,10/9/21 16:31:00,3,SD,45.52,-97.52,45.52,-97.52
620546,2021,10,9,10/9/2021,17:40:00,10/9/21 17:40:00,3,ND,45.98,-97.09,45.9803,-97.088
620547,2021,10,9,10/9/2021,18:10:00,10/9/21 18:10:00,3,MN,45.68,-96.46,45.69,-96.45
620548,2021,10,9,10/9/2021,18:21:00,10/9/21 18:21:00,3,MN,45.76,-96.29,45.77,-96.26
620549,2021,10,9,10/9/2021,21:35:00,10/9/21 21:35:00,3,MN,46.9,-95.06,46.8999,-95.0555
620550,2021,10,10,10/10/2021,16:59:00,10/10/21 16:59:00,3,OK,34.8165,-98.897,34.8165,-98.897
620551,2021,10,10,10/10/2021,17:10:00,10/10/21 17:10:00,3,MN,48.044,-90.296,48.0995,-90.2962
620552,2021,10,10,10/10/2021,17:13:00,10/10/21 17:13:00,3,OK,34.885,-98.725,34.871,-98.677
620553,2021,10,10,10/10/2021,17:20:00,10/10/21 17:20:00,3,OK,34.9,-98.619,34.933,-98.553
620554,2021,10,10,10/10/2021,17:45:00,10/10/21 17:45:00,3,OK,35.044,-98.295,35.068,-98.155
620555,2021,10,10,10/10/2021,18:02:00,10/10/21 18:02:00,3,OK,35.055,-98.112,35.0666,-98.0832
620556,2021,10,10,10/10/2021,18:16:00,10/10/21 18:16:00,3,OK,35.105,-97.931,35.105,-97.931
620557,2021,10,10,10/10/2021,19:21:00,10/10/21 19:21:00,3,OK,35.535,-97.179,35.569,-97.138
620558,2021,10,10,10/10/2021,19:41:00,10/10/21 19:41:00,3,OK,35.679,-97.013,35.694,-97.01
620559,2021,10,10,10/10/2021,19:41:00,10/10/21 19:41:00,3,OK,35.368,-97.063,35.389,-97.053
620560,2021,10,10,10/10/2021,19:54:00,10/10/21 19:54:00,3,OK,35.396,-96.867,35.411,-96.846
620561,2021,10,10,10/10/2021,20:26:00,10/10/21 20:26:00,3,OK,35.579,-96.552,35.609,-96.523
620562,2021,10,10,10/10/2021,20:26:00,10/10/21 20:26:00,3,OK,34.78,-96.723,34.866,-96.648
620563,2021,10,10,10/10/2021,20:42:00,10/10/21 20:42:00,3,OK,35.6854,-96.4099,35.6939,-96.3947
620564,2021,10,10,10/10/2021,21:05:00,10/10/21 21:05:00,3,OK,35.732,-96.07,35.751,-96.04
620565,2021,10,10,10/10/2021,21:30:00,10/10/21 21:30:00,3,OK,35.8596,-95.8518,35.8684,-95.8437
620566,2021,10,10,10/10/2021,21:45:00,10/10/21 21:45:00,3,OK,35.936,-95.647,35.982,-95.627
620567,2021,10,10,10/10/2021,22:30:00,10/10/21 22:30:00,3,OK,35.483,-95.253,35.634,-95.101
620568,2021,10,10,10/10/2021,23:10:00,10/10/21 23:10:00,3,OK,36.302,-94.834,36.369,-94.767
620569,2021,10,11,10/11/2021,0:08:00,10/11/21 0:08:00,3,MO,36.7894,-94.4301,36.8371,-94.4195
620570,2021,10,11,10/11/2021,3:44:00,10/11/21 3:44:00,3,MO,37.32,-94.12,37.3529,-94.1102
620571,2021,10,11,10/11/2021,13:37:00,10/11/21 13:37:00,3,IL,39.3547,-90.3002,39.4335,-90.2609
620572,2021,10,11,10/11/2021,14:26:00,10/11/21 14:26:00,3,IL,39.729,-90.053,39.747,-90.042
620573,2021,10,11,10/11/2021,15:28:00,10/11/21 15:28:00,3,IL,40.835,-89.203,40.838,-89.2
620574,2021,10,11,10/11/2021,15:45:00,10/11/21 15:45:00,3,IL,40.894,-89.23,40.927,-89.248
620575,2021,10,11,10/11/2021,16:10:00,10/11/21 16:10:00,3,IL,41.4045,-87.5291,41.4211,-87.5093
620575,2021,10,11,10/11/2021,16:10:00,10/11/21 16:10:00,3,IL,41.4045,-87.5291,41.4072,-87.5255
620575,2021,10,11,10/11/2021,16:11:00,10/11/21 16:11:00,3,IN,41.4072,-87.5255,41.4211,-87.5093
620576,2021,10,11,10/11/2021,16:39:00,10/11/21 16:39:00,3,IL,40.712,-89.046,40.748,-89.052
620577,2021,10,11,10/11/2021,16:47:00,10/11/21 16:47:00,3,IL,41.18,-89.31,41.18,-89.31
620578,2021,10,11,10/11/2021,17:30:00,10/11/21 17:30:00,3,IL,41.4873,-89.0287,41.4921,-89.0325
620579,2021,10,12,10/12/2021,17:48:00,10/12/21 17:48:00,3,OK,35.2092,-99.3973,35.2092,-99.3973
620580,2021,10,12,10/12/2021,18:24:00,10/12/21 18:24:00,3,OK,35.4166,-99.17,35.4166,-99.17
620581,2021,10,12,10/12/2021,18:25:00,10/12/21 18:25:00,3,KS,38.8723,-101.791,38.8858,-101.7317
620582,2021,10,12,10/12/2021,18:38:00,10/12/21 18:38:00,3,OK,34.3388,-99.082,34.3388,-99.082
620583,2021,10,12,10/12/2021,18:41:00,10/12/21 18:41:00,3,OK,34.372,-99.077,34.476,-99.059
620584,2021,10,12,10/12/2021,18:55:00,10/12/21 18:55:00,3,OK,35.515,-98.961,35.633,-98.871
620585,2021,10,12,10/12/2021,19:01:00,10/12/21 19:01:00,3,OK,35.5305,-98.9449,35.5305,-98.9449
620586,2021,10,12,10/12/2021,19:19:00,10/12/21 19:19:00,3,OK,34.591,-98.893,34.599,-98.883
620587,2021,10,12,10/12/2021,19:26:00,10/12/21 19:26:00,3,OK,34.621,-98.857,34.729,-98.809
620588,2021,10,12,10/12/2021,20:00:00,10/12/21 20:00:00,3,OK,34.778,-98.685,34.803,-98.661
620589,2021,10,12,10/12/2021,20:23:00,10/12/21 20:23:00,3,KS,37.3983,-100.802,37.5435,-100.6544
620590,2021,10,12,10/12/2021,20:35:00,10/12/21 20:35:00,3,OK,34.9512,-98.5224,34.9512,-98.5224
620591,2021,10,12,10/12/2021,21:02:00,10/12/21 21:02:00,3,KS,37.7074,-100.3277,37.7321,-100.3109
620592,2021,10,12,10/12/2021,21:12:00,10/12/21 21:12:00,3,KS,37.7411,-100.1814,37.8264,-100.1077
620593,2021,10,12,10/12/2021,21:39:00,10/12/21 21:39:00,3,KS,37.888,-99.7807,38.0329,-99.7103
620594,2021,10,12,10/12/2021,22:22:00,10/12/21 22:22:00,3,KS,37.6303,-99.6789,37.6535,-99.6555
620595,2021,10,12,10/12/2021,22:38:00,10/12/21 22:38:00,3,KS,37.584,-99.5728,37.5955,-99.5656
620596,2021,10,12,10/12/2021,22:48:00,10/12/21 22:48:00,3,KS,37.6399,-99.3576,37.7038,-99.3349
620597,2021,10,12,10/12/2021,22:49:00,10/12/21 22:49:00,3,KS,37.6611,-99.3871,37.7055,-99.3569
620598,2021,10,12,10/12/2021,22:59:00,10/12/21 22:59:00,3,KS,37.763,-99.2557,37.8458,-99.2063
620599,2021,10,12,10/12/2021,23:05:00,10/12/21 23:05:00,3,KS,37.7538,-99.1067,37.8457,-99.0753
620600,2021,10,13,10/13/2021,3:59:00,10/13/21 3:59:00,3,OK,35.39,-97.776,35.431,-97.677
620601,2021,10,13,10/13/2021,4:15:00,10/13/21 4:15:00,3,OK,35.475,-97.562,35.492,-97.51
620602,2021,10,13,10/13/2021,4:22:00,10/13/21 4:22:00,3,OK,35.508,-97.4595,35.537,-97.393
620603,2021,10,13,10/13/2021,12:15:00,10/13/21 12:15:00,3,SD,44.69,-100.09,44.6919,-100.0858
620604,2021,10,13,10/13/2021,14:03:00,10/13/21 14:03:00,3,SD,45.46,-97.1,45.4805,-97.0613
620605,2021,10,13,10/13/2021,14:25:00,10/13/21 14:25:00,3,SD,45.44,-96.76,45.4415,-96.7576
620606,2021,10,13,10/13/2021,14:30:00,10/13/21 14:30:00,3,SD,45.3985,-96.5952,45.3993,-96.5938
620607,2021,10,13,10/13/2021,14:33:00,10/13/21 14:33:00,3,MN,45.3,-96.34,45.3004,-96.3391
620608,2021,10,13,10/13/2021,14:42:00,10/13/21 14:42:00,3,MN,45.51,-96.5,45.5126,-96.4938
620609,2021,10,13,10/13/2021,14:46:00,10/13/21 14:46:00,3,MN,45.5,-96.56,45.5003,-96.5593
620610,2021,10,13,10/13/2021,15:04:00,10/13/21 15:04:00,3,ND,46.23,-97.92,46.2621,-97.8165
620611,2021,10,13,10/13/2021,15:18:00,10/13/21 15:18:00,3,MN,45.9346,-96.5524,45.9751,-96.5564
620612,2021,10,13,10/13/2021,15:20:00,10/13/21 15:20:00,3,MN,45.8019,-96.293,45.8076,-96.2894
620613,2021,10,14,10/14/2021,16:12:00,10/14/21 16:12:00,3,MI,43.0921,-82.6055,43.0944,-82.5976
620614,2021,10,15,10/15/2021,4:22:00,10/15/21 4:22:00,3,AR,35.807,-94.029,35.826,-93.892
620615,2021,10,15,10/15/2021,13:42:00,10/15/21 13:42:00,3,OH,41.3896,-82.936,41.3985,-82.8632
620616,2021,10,15,10/15/2021,14:20:00,10/15/21 14:20:00,3,AR,34.939,-92.1654,34.9405,-92.1214
620617,2021,10,15,10/15/2021,19:10:00,10/15/21 19:10:00,3,IN,38.0852,-87.0117,38.0944,-86.9975
620618,2021,10,15,10/15/2021,20:12:00,10/15/21 20:12:00,3,IN,38.543,-85.9602,38.5456,-85.9033
620619,2021,10,15,10/15/2021,20:40:00,10/15/21 20:40:00,3,IN,38.6491,-85.6355,38.6525,-85.6248
620620,2021,10,15,10/15/2021,22:53:00,10/15/21 22:53:00,3,OH,39.1881,-83.7364,39.1888,-83.7033
620621,2021,10,15,10/15/2021,23:03:00,10/15/21 23:03:00,3,OH,39.2454,-83.5936,39.2598,-83.5396
620622,2021,10,15,10/15/2021,23:25:00,10/15/21 23:25:00,3,OH,39.326,-83.34,39.3269,-83.3381
620623,2021,10,15,10/15/2021,23:28:00,10/15/21 23:28:00,3,OH,39.3375,-83.3086,39.3381,-83.2926
620624,2021,10,15,10/15/2021,23:42:00,10/15/21 23:42:00,3,OH,39.421,-83.118,39.422,-83.054
620625,2021,10,15,10/15/2021,23:59:00,10/15/21 23:59:00,3,OH,39.489,-82.9518,39.5005,-82.903
620626,2021,10,16,10/16/2021,1:44:00,10/16/21 1:44:00,3,OH,39.9006,-81.8391,39.902,-81.8134
620627,2021,10,16,10/16/2021,1:53:00,10/16/21 1:53:00,3,OH,39.964,-81.7219,39.9653,-81.7163
620628,2021,10,16,10/16/2021,4:06:00,10/16/21 4:06:00,3,PA,40.6269,-80.428,40.631,-80.411
620629,2021,10,16,10/16/2021,4:16:00,10/16/21 4:16:00,3,PA,40.674,-80.27,40.689,-80.235
620630,2021,10,16,10/16/2021,6:08:00,10/16/21 6:08:00,3,PA,41.35,-79.05,41.358,-79.0384
620631,2021,10,21,10/21/2021,14:36:00,10/21/21 14:36:00,3,OH,41.2182,-81.7679,41.2225,-81.7188
620632,2021,10,21,10/21/2021,14:44:00,10/21/21 14:44:00,3,OH,41.0171,-81.8154,41.0184,-81.8101
620633,2021,10,21,10/21/2021,14:49:00,10/21/21 14:49:00,3,OH,41.6079,-81.4525,41.6086,-81.4492
620634,2021,10,21,10/21/2021,15:08:00,10/21/21 15:08:00,3,OH,41.2686,-81.4409,41.2719,-81.4266
620635,2021,10,21,10/21/2021,15:10:00,10/21/21 15:10:00,3,OH,40.8632,-81.4877,40.8719,-81.4323
620636,2021,10,21,10/21/2021,15:21:00,10/21/21 15:21:00,3,OH,41.2852,-81.3307,41.2853,-81.3265
620637,2021,10,21,10/21/2021,16:15:00,10/21/21 16:15:00,3,OH,41.3796,-80.736,41.3781,-80.7235
620638,2021,10,21,10/21/2021,16:20:00,10/21/21 16:20:00,3,OH,41.3865,-80.6642,41.3866,-80.6627
620639,2021,10,21,10/21/2021,16:56:00,10/21/21 16:56:00,3,PA,40.8442,-80.3791,40.8422,-80.3479
620640,2021,10,21,10/21/2021,17:03:00,10/21/21 17:03:00,3,OH,40.1652,-80.8291,40.166,-80.821
620641,2021,10,21,10/21/2021,17:06:00,10/21/21 17:06:00,3,OH,40.029,-81.0045,40.0445,-80.8573
620642,2021,10,21,10/21/2021,17:11:00,10/21/21 17:11:00,3,PA,40.843,-80.1983,40.8492,-80.1486
620643,2021,10,21,10/21/2021,17:30:00,10/21/21 17:30:00,3,PA,40.2283,-80.507,40.2542,-80.2118
620644,2021,10,21,10/21/2021,17:33:00,10/21/21 17:33:00,3,PA,40.88,-79.95,40.8962,-79.7845
620645,2021,10,21,10/21/2021,17:41:00,10/21/21 17:41:00,3,PA,40.5347,-80.0713,40.5372,-80.0616
620646,2021,10,21,10/21/2021,17:47:00,10/21/21 17:47:00,3,PA,40.5637,-79.9813,40.5689,-79.8921
620647,2021,10,21,10/21/2021,17:58:00,10/21/21 17:58:00,3,PA,39.998,-80.365,39.999,-80.355
620648,2021,10,21,10/21/2021,17:59:00,10/21/21 17:59:00,3,PA,40.06,-80.364,40.063,-80.358
620649,2021,10,21,10/21/2021,18:07:00,10/21/21 18:07:00,3,PA,40.2534,-80.0961,40.2575,-80.0678
620650,2021,10,24,10/24/2021,13:03:00,10/24/21 13:03:00,3,KS,39.7587,-95.1728,39.8038,-95.1156
620651,2021,10,24,10/24/2021,14:27:00,10/24/21 14:27:00,3,MO,39.6181,-94.2138,39.6427,-94.1326
620652,2021,10,24,10/24/2021,14:36:00,10/24/21 14:36:00,3,MO,40.0218,-94.1748,40.0233,-94.173
620653,2021,10,24,10/24/2021,15:16:00,10/24/21 15:16:00,3,MO,39.8385,-93.6487,39.8392,-93.6461
620654,2021,10,24,10/24/2021,15:31:00,10/24/21 15:31:00,3,MO,39.8778,-93.4205,40.031,-92.865
620655,2021,10,24,10/24/2021,15:54:00,10/24/21 15:54:00,3,MO,38.6651,-93.2226,38.6673,-93.2144
620656,2021,10,24,10/24/2021,15:59:00,10/24/21 15:59:00,3,MO,38.6954,-93.1778,38.6971,-93.1553
620657,2021,10,24,10/24/2021,17:34:00,10/24/21 17:34:00,3,MO,37.49,-91.45,37.5875,-91.3659
620658,2021,10,24,10/24/2021,17:53:00,10/24/21 17:53:00,3,MO,37.8961,-92.4145,37.889,-92.4533
620659,2021,10,24,10/24/2021,18:43:00,10/24/21 18:43:00,3,MO,37.5267,-90.8578,37.536,-90.84
620660,2021,10,24,10/24/2021,19:23:00,10/24/21 19:23:00,3,MO,37.7049,-90.4095,37.803,-90.13
620661,2021,10,24,10/24/2021,19:29:00,10/24/21 19:29:00,3,MO,37.449,-90.609,37.525,-90.45
620662,2021,10,24,10/24/2021,19:47:00,10/24/21 19:47:00,3,MO,37.5425,-90.3921,37.651,-90.077
620663,2021,10,24,10/24/2021,20:02:00,10/24/21 20:02:00,3,MO,37.858,-89.98,37.9858,-89.7248
620663,2021,10,24,10/24/2021,20:02:00,10/24/21 20:02:00,3,MO,37.858,-89.98,37.8773,-89.9425
620663,2021,10,24,10/24/2021,20:06:00,10/24/21 20:06:00,3,IL,37.8773,-89.9425,37.9858,-89.7248
620664,2021,10,24,10/24/2021,20:42:00,10/24/21 20:42:00,3,MO,37.61,-90.06,37.62,-90.02
620665,2021,10,24,10/24/2021,20:54:00,10/24/21 20:54:00,3,IL,38.393,-89.204,38.412,-89.175
620666,2021,10,24,10/24/2021,22:04:00,10/24/21 22:04:00,3,MO,37.0968,-90.32,37.21,-89.9
620667,2021,10,25,10/25/2021,18:02:00,10/25/21 18:02:00,3,VA,36.6796,-79.1481,36.6889,-79.1079
620668,2021,10,26,10/26/2021,19:55:00,10/26/21 19:55:00,3,OK,35.908,-99.479,35.908,-99.479
620669,2021,10,26,10/26/2021,21:10:00,10/26/21 21:10:00,3,KS,37.809,-98.4275,37.8029,-98.4285
620670,2021,10,26,10/26/2021,22:54:00,10/26/21 22:54:00,3,OK,35.388,-97.942,35.388,-97.942
620671,2021,10,26,10/26/2021,23:36:00,10/26/21 23:36:00,3,OK,35.258,-97.413,35.311,-97.325
620672,2021,10,27,10/27/2021,7:50:00,10/27/21 7:50:00,3,TX,30.12,-95.36,30.12,-95.36
620673,2021,10,27,10/27/2021,7:54:00,10/27/21 7:54:00,3,TX,29.9036,-94.0196,29.9077,-94.0168
620674,2021,10,27,10/27/2021,8:33:00,10/27/21 8:33:00,3,TX,30.1108,-93.8337,30.1326,-93.8101
620675,2021,10,27,10/27/2021,8:45:00,10/27/21 8:45:00,3,TX,30.1772,-93.8033,30.2715,-93.7654
620676,2021,10,27,10/27/2021,9:35:00,10/27/21 9:35:00,3,LA,30.4258,-93.6528,30.4525,-93.6486
620677,2021,10,27,10/27/2021,10:44:00,10/27/21 10:44:00,3,LA,30.3346,-93.6165,30.3406,-93.6087
620678,2021,10,27,10/27/2021,11:20:00,10/27/21 11:20:00,3,LA,30.1518,-93.2668,30.1509,-93.23
620679,2021,10,27,10/27/2021,11:28:00,10/27/21 11:28:00,3,LA,30.2078,-93.1775,30.2031,-93.163
620680,2021,10,27,10/27/2021,13:56:00,10/27/21 13:56:00,3,LA,31.012,-91.6317,31.0255,-91.6067
620681,2021,10,27,10/27/2021,15:52:00,10/27/21 15:52:00,3,LA,30.3685,-90.0926,30.3716,-90.0922
620682,2021,10,27,10/27/2021,17:49:00,10/27/21 17:49:00,3,MS,30.5196,-89.6734,30.5377,-89.6426
620683,2021,10,27,10/27/2021,19:31:00,10/27/21 19:31:00,3,MS,30.4003,-88.5177,30.4014,-88.5033
620684,2021,10,28,10/28/2021,12:16:00,10/28/21 12:16:00,3,FL,27.39,-82.22,27.41,-82.18
620685,2021,11,10,11/10/2021,18:35:00,11/10/21 18:35:00,3,OK,34.61,-97.76,34.58,-97.7
620686,2021,11,10,11/10/2021,19:14:00,11/10/21 19:14:00,3,OK,36.132,-95.976,36.132,-95.967
620687,2021,11,10,11/10/2021,19:26:00,11/10/21 19:26:00,3,OK,36.118,-95.761,36.12,-95.755
620688,2021,11,10,11/10/2021,19:29:00,11/10/21 19:29:00,3,OK,36.179,-95.764,36.18,-95.758
620689,2021,11,11,11/11/2021,0:40:00,11/11/21 0:40:00,3,TX,32.4005,-94.2352,32.4002,-94.2252
620690,2021,11,11,11/11/2021,0:51:00,11/11/21 0:51:00,3,TX,32.4021,-94.1055,32.3992,-94.0606
620691,2021,11,11,11/11/2021,1:02:00,11/11/21 1:02:00,3,LA,32.5302,-93.9118,32.5318,-93.9097
620692,2021,11,11,11/11/2021,2:06:00,11/11/21 2:06:00,3,LA,32.2551,-93.2998,32.2572,-93.2799
620693,2021,11,11,11/11/2021,15:03:00,11/11/21 15:03:00,3,AL,32.617,-86.0858,32.6212,-86.0823
620694,2021,11,12,11/12/2021,10:12:00,11/12/21 10:12:00,3,NY,41.766,-73.664,41.789,-73.628
620695,2021,11,13,11/13/2021,13:37:00,11/13/21 13:37:00,3,NY,40.6249,-73.7198,40.7342,-73.5147
620696,2021,11,13,11/13/2021,14:20:00,11/13/21 14:20:00,3,NY,40.7178,-73.1972,40.7231,-73.1901
620697,2021,11,13,11/13/2021,14:30:00,11/13/21 14:30:00,3,CT,41.4875,-72.9355,41.5187,-72.8804
620698,2021,11,13,11/13/2021,14:40:00,11/13/21 14:40:00,3,NY,40.7868,-72.9423,40.7989,-72.9238
620699,2021,11,13,11/13/2021,14:42:00,11/13/21 14:42:00,3,NY,40.7982,-72.8712,40.8537,-72.8101
620700,2021,11,13,11/13/2021,14:44:00,11/13/21 14:44:00,3,CT,41.2776,-72.7951,41.2944,-72.765
620701,2021,11,13,11/13/2021,14:53:00,11/13/21 14:53:00,3,NY,40.8086,-72.6949,40.8323,-72.6333
620702,2021,11,13,11/13/2021,15:08:00,11/13/21 15:08:00,3,NY,40.8513,-72.5341,40.9255,-72.407
620703,2021,11,13,11/13/2021,15:48:00,11/13/21 15:48:00,3,CT,41.7039,-71.8663,41.7556,-71.7763
620703,2021,11,13,11/13/2021,15:48:00,11/13/21 15:48:00,3,CT,41.7039,-71.8663,41.7422,-71.7901
620703,2021,11,13,11/13/2021,15:59:00,11/13/21 15:59:00,3,RI,41.7422,-71.7901,41.7556,-71.7763
620704,2021,11,13,11/13/2021,15:54:00,11/13/21 15:54:00,3,CT,41.3822,-71.8364,41.3849,-71.833
620704,2021,11,13,11/13/2021,15:54:00,11/13/21 15:54:00,3,CT,41.3822,-71.8364,41.3849,-71.833
620704,2021,11,13,11/13/2021,15:55:00,11/13/21 15:55:00,3,RI,41.3967,-71.8186,41.3849,-71.833
620705,2021,11,13,11/13/2021,16:18:00,11/13/21 16:18:00,3,RI,41.5656,-71.4811,41.5878,-71.4594
620706,2021,12,5,12/5/2021,20:24:00,12/5/21 20:24:00,3,KY,37.0641,-88.5377,37.0639,-88.5325
620707,2021,12,5,12/5/2021,22:02:00,12/5/21 22:02:00,3,MO,36.951,-93.253,36.948,-93.191
620708,2021,12,5,12/5/2021,22:21:00,12/5/21 22:21:00,3,IL,37.9,-88.97,37.91,-88.9
